horizon,stop_rewards,continue_reward,batch_size,stop_probability,estimator,num_seeds,timestep,credit_bias,credit_variance,step_count
8,0|2|1|3|0|2|1|3,0,4,0.65,turn_loo,200,1,0.474027362703,1.19661984966,277
8,0|2|1|3|0|2|1|3,0,4,0.65,turn_loo,200,2,0.92052182783,1.23531505874,106
8,0|2|1|3|0|2|1|3,0,4,0.65,turn_loo,200,3,1.81549956897,2.00475624257,29
8,0|2|1|3|0|2|1|3,0,4,0.65,turn_loo,200,4,0.60525,0.81,10
8,0|2|1|3|0|2|1|3,0,4,0.65,turn_loo,200,5,1.72,0.1875,4
8,0|2|1|3|0|2|1|3,0,4,0.65,turn_loo,200,6,1.7,0,1
8,0|2|1|3|0|2|1|3,0,4,0.8,oracle_advantage,200,0,0,0.585728272374,800
8,0|2|1|3|0|2|1|3,0,4,0.8,oracle_advantage,200,1,0,0.08677730335,173
8,0|2|1|3|0|2|1|3,0,4,0.8,oracle_advantage,200,2,0,0.20030907666,39
8,0|2|1|3|0|2|1|3,0,4,0.8,oracle_advantage,200,3,0,0,4
8,0|2|1|3|0|2|1|3,0,4,0.8,batch_centered_broadcast,200,0,-0.03020888,0.797222222222,800
8,0|2|1|3|0|2|1|3,0,4,0.8,batch_centered_broadcast,200,1,1.42833424277,0.399968815085,173
8,0|2|1|3|0|2|1|3,0,4,0.8,batch_centered_broadcast,200,2,0.938609230769,0.64738110892,39
8,0|2|1|3|0|2|1|3,0,4,0.8,batch_centered_broadcast,200,3,2.14186666667,0.111111111111,4
8,0|2|1|3|0|2|1|3,0,4,0.8,turn_loo,200,0,-0.03020888,0.797222222222,800
8,0|2|1|3|0|2|1|3,0,4,0.8,turn_loo,200,1,0.861860254335,1.0697335546,173
8,0|2|1|3|0|2|1|3,0,4,0.8,turn_loo,200,2,1.19501948718,0.561472715319,39
8,0|2|1|3|0|2|1|3,0,4,0.8,turn_loo,200,3,2.4752,0,4
8,0|2|1|3|0|2|1|3,0,8,0.2,oracle_advantage,200,0,0,0.633006158617,1600
8,0|2|1|3|0|2|1|3,0,8,0.2,oracle_advantage,200,1,0,0.000417503025641,1267
8,0|2|1|3|0|2|1|3,0,8,0.2,oracle_advantage,200,2,0,0.222625259826,1002
8,0|2|1|3|0|2|1|3,0,8,0.2,oracle_advantage,200,3,0,0.168968053615,805
8,0|2|1|3|0|2|1|3,0,8,0.2,oracle_advantage,200,4,0,0.938102404726,639
8,0|2|1|3|0|2|1|3,0,8,0.2,oracle_advantage,200,5,0,0.0597280229877,519
8,0|2|1|3|0|2|1|3,0,8,0.2,oracle_advantage,200,6,0,0.585389649018,410
8,0|2|1|3|0|2|1|3,0,8,0.2,oracle_advantage,200,7,0,0,337
8,0|2|1|3|0|2|1|3,0,8,0.2,batch_centered_broadcast,200,0,0.01592344,1.60010204082,1600
8,0|2|1|3|0|2|1|3,0,8,0.2,batch_centered_broadcast,200,1,0.406801275454,1.15875210009,1267
8,0|2|1|3|0|2|1|3,0,8,0.2,batch_centered_broadcast,200,2,0.397882041631,1.40686180289,1002
8,0|2|1|3|0|2|1|3,0,8,0.2,batch_centered_broadcast,200,3,0.637522626442,1.39544206927,805
8,0|2|1|3|0|2|1|3,0,8,0.2,batch_centered_broadcast,200,4,0.43362217751,1.54325740817,639
8,0|2|1|3|0|2|1|3,0,8,0.2,batch_centered_broadcast,200,5,0.928389760528,0.726702629329,519
8,0|2|1|3|0|2|1|3,0,8,0.2,batch_centered_broadcast,200,6,1.00174216028,0.782436232078,410
8,0|2|1|3|0|2|1|3,0,8,0.2,batch_centered_broadcast,200,7,1.38702840187,0.229122599387,337
8,0|2|1|3|0|2|1|3,0,8,0.2,turn_loo,200,0,0.01592344,1.60010204082,1600
8,0|2|1|3|0|2|1|3,0,8,0.2,turn_loo,200,1,-0.000459971586425,1.15806038332,1267
8,0|2|1|3|0|2|1|3,0,8,0.2,turn_loo,200,2,-0.00402842315369,1.53748254059,1002
8,0|2|1|3|0|2|1|3,0,8,0.2,turn_loo,200,3,0.0123229813665,1.63858860898,805
8,0|2|1|3|0|2|1|3,0,8,0.2,turn_loo,200,4,0.0276306729264,2.0332182768,639
8,0|2|1|3|0|2|1|3,0,8,0.2,turn_loo,200,5,0.152447013487,1.13189962541,519
8,0|2|1|3|0|2|1|3,0,8,0.2,turn_loo,200,6,0.258536585366,1.57777182894,410
8,0|2|1|3|0|2|1|3,0,8,0.2,turn_loo,200,7,0.551928783383,1.35116096822,337
8,0|2|1|3|0|2|1|3,0,8,0.35,oracle_advantage,200,0,0,0.725475228272,1600
8,0|2|1|3|0|2|1|3,0,8,0.35,oracle_advantage,200,1,0,0.0292263537872,1006
8,0|2|1|3|0|2|1|3,0,8,0.35,oracle_advantage,200,2,0,0.216774625938,678
8,0|2|1|3|0|2|1|3,0,8,0.35,oracle_advantage,200,3,0,0.576159530086,442
8,0|2|1|3|0|2|1|3,0,8,0.35,oracle_advantage,200,4,0,0.999863514729,279
8,0|2|1|3|0|2|1|3,0,8,0.35,oracle_advantage,200,5,0,0.0195774176093,197
8,0|2|1|3|0|2|1|3,0,8,0.35,oracle_advantage,200,6,0,0.860770773001,134
8,0|2|1|3|0|2|1|3,0,8,0.35,oracle_advantage,200,7,0,0,92
8,0|2|1|3|0|2|1|3,0,8,0.35,batch_centered_broadcast,200,0,0.0374626071484,1.46642857143,1600
8,0|2|1|3|0|2|1|3,0,8,0.35,batch_centered_broadcast,200,1,0.684539132872,0.999797075058,1006
8,0|2|1|3|0|2|1|3,0,8,0.35,batch_centered_broadcast,200,2,0.610009644701,1.38479406172,678
8,0|2|1|3|0|2|1|3,0,8,0.35,batch_centered_broadcast,200,3,0.938459655785,1.6582706525,442
8,0|2|1|3|0|2|1|3,0,8,0.35,batch_centered_broadcast,200,4,0.321831925243,1.77063343933,279
8,0|2|1|3|0|2|1|3,0,8,0.35,batch_centered_broadcast,200,5,1.10043872371,0.920880439578,197
8,0|2|1|3|0|2|1|3,0,8,0.35,batch_centered_broadcast,200,6,1.15074626866,1.23802855961,134
8,0|2|1|3|0|2|1|3,0,8,0.35,batch_centered_broadcast,200,7,1.91149068323,0.199575151422,92
8,0|2|1|3|0|2|1|3,0,8,0.35,turn_loo,200,0,0.0374626071484,1.46642857143,1600
8,0|2|1|3|0|2|1|3,0,8,0.35,turn_loo,200,1,0.00973083977386,1.03219415171,1006
8,0|2|1|3|0|2|1|3,0,8,0.35,turn_loo,200,2,0.0276244782448,1.78140204285,678
8,0|2|1|3|0|2|1|3,0,8,0.35,turn_loo,200,3,0.174076979638,2.54730464387,442
8,0|2|1|3|0|2|1|3,0,8,0.35,turn_loo,200,4,0.271140681004,2.83912880102,279
8,0|2|1|3|0|2|1|3,0,8,0.35,turn_loo,200,5,0.792969543147,2.13198685299,197
8,0|2|1|3|0|2|1|3,0,8,0.35,turn_loo,200,6,1.03880597015,2.6615987228,134
8,0|2|1|3|0|2|1|3,0,8,0.35,turn_loo,200,7,1.72826086957,2.19789697543,92
8,0|2|1|3|0|2|1|3,0,8,0.5,oracle_advantage,200,0,0,0.764322241211,1600
8,0|2|1|3|0|2|1|3,0,8,0.5,oracle_advantage,200,1,0,0.062384304313,767
8,0|2|1|3|0|2|1|3,0,8,0.5,oracle_advantage,200,2,0,0.2496,400
8,0|2|1|3|0|2|1|3,0,8,0.5,oracle_advantage,200,3,0,0.995469674556,208
8,0|2|1|3|0|2|1|3,0,8,0.5,oracle_advantage,200,4,0,0.961632479541,97
8,0|2|1|3|0|2|1|3,0,8,0.5,oracle_advantage,200,5,0,0,58
8,0|2|1|3|0|2|1|3,0,8,0.5,oracle_advantage,200,6,0,1,34
8,0|2|1|3|0|2|1|3,0,8,0.5,oracle_advantage,200,7,0,0,17
8,0|2|1|3|0|2|1|3,0,8,0.5,batch_centered_broadcast,200,0,0.03609375,1.26989795918,1600
8,0|2|1|3|0|2|1|3,0,8,0.5,batch_centered_broadcast,200,1,0.962702551686,0.758300697759,767
8,0|2|1|3|0|2|1|3,0,8,0.5,batch_centered_broadcast,200,2,0.773571428571,1.27585663265,400
8,0|2|1|3|0|2|1|3,0,8,0.5,batch_centered_broadcast,200,3,1.29120879121,1.65443296401,208
8,0|2|1|3|0|2|1|3,0,8,0.5,batch_centered_broadcast,200,4,0.170839469809,1.54424877614,97
8,0|2|1|3|0|2|1|3,0,8,0.5,batch_centered_broadcast,200,5,1.20935960591,0.752438787643,58
8,0|2|1|3|0|2|1|3,0,8,0.5,batch_centered_broadcast,200,6,1.20168067227,1.22343054869,34
8,0|2|1|3|0|2|1|3,0,8,0.5,batch_centered_broadcast,200,7,2.26890756303,0.0717463455971,17
8,0|2|1|3|0|2|1|3,0,8,0.5,turn_loo,200,0,0.03609375,1.26989795918,1600
8,0|2|1|3|0|2|1|3,0,8,0.5,turn_loo,200,1,0.0342242503259,0.883440993004,767
8,0|2|1|3|0|2|1|3,0,8,0.5,turn_loo,200,2,0.1975,2.21672152778,400
8,0|2|1|3|0|2|1|3,0,8,0.5,turn_loo,200,3,0.932692307692,3.47115384615,208
8,0|2|1|3|0|2|1|3,0,8,0.5,turn_loo,200,4,0.515463917526,2.51976830694,97
8,0|2|1|3|0|2|1|3,0,8,0.5,turn_loo,200,5,1.63793103448,1.16200951249,58
8,0|2|1|3|0|2|1|3,0,8,0.5,turn_loo,200,6,1.94117647059,1.17301038062,34
8,0|2|1|3|0|2|1|3,0,8,0.5,turn_loo,200,7,3,0,17
8,0|2|1|3|0|2|1|3,0,8,0.65,oracle_advantage,200,0,0,0.729805549942,1600
8,0|2|1|3|0|2|1|3,0,8,0.65,oracle_advantage,200,1,0,0.0792211006471,555
8,0|2|1|3|0|2|1|3,0,8,0.65,oracle_advantage,200,2,0,0.308975989135,200
8,0|2|1|3|0|2|1|3,0,8,0.65,oracle_advantage,200,3,0,1.26356376653,66
8,0|2|1|3|0|2|1|3,0,8,0.65,oracle_advantage,200,4,0,0.798005555556,24
8,0|2|1|3|0|2|1|3,0,8,0.65,oracle_advantage,200,5,0,0.02109375,8
8,0|2|1|3|0|2|1|3,0,8,0.65,oracle_advantage,200,6,0,1.23259516441e-32,3
8,0|2|1|3|0|2|1|3,0,8,0.65,batch_centered_broadcast,200,0,0.00560878701172,0.97112244898,1600
8,0|2|1|3|0|2|1|3,0,8,0.65,batch_centered_broadcast,200,1,1.17441354903,0.494625502502,555
8,0|2|1|3|0|2|1|3,0,8,0.65,batch_centered_broadcast,200,2,0.837928464286,0.977346938776,200
8,0|2|1|3|0|2|1|3,0,8,0.65,batch_centered_broadcast,200,3,1.56866130952,1.92582597777,66
8,0|2|1|3|0|2|1|3,0,8,0.65,batch_centered_broadcast,200,4,-0.099369047619,0.705640589569,24
8,0|2|1|3|0|2|1|3,0,8,0.65,batch_centered_broadcast,200,5,0.8825,0.308354591837,8
8,0|2|1|3|0|2|1|3,0,8,0.65,batch_centered_broadcast,200,6,0.938095238095,0.0181405895692,3
8,0|2|1|3|0|2|1|3,0,8,0.65,turn_loo,200,0,0.00560878701172,0.97112244898,1600
8,0|2|1|3|0|2|1|3,0,8,0.65,turn_loo,200,1,0.114181888795,0.724444769093,555
8,0|2|1|3|0|2|1|3,0,8,0.65,turn_loo,200,2,0.58864275,1.678275,200
8,0|2|1|3|0|2|1|3,0,8,0.65,turn_loo,200,3,1.80459204545,2.25895316804,66
8,0|2|1|3|0|2|1|3,0,8,0.65,turn_loo,200,4,0.57325,0.664930555556,24
8,0|2|1|3|0|2|1|3,0,8,0.65,turn_loo,200,5,1.6325,0.234375,8
8,0|2|1|3|0|2|1|3,0,8,0.65,turn_loo,200,6,1.7,0,3
8,0|2|1|3|0|2|1|3,0,8,0.8,oracle_advantage,200,0,0,0.575835727869,1600
8,0|2|1|3|0|2|1|3,0,8,0.8,oracle_advantage,200,1,0,0.0897853010839,338
8,0|2|1|3|0|2|1|3,0,8,0.8,oracle_advantage,200,2,0,0.23802352,80
8,0|2|1|3|0|2|1|3,0,8,0.8,oracle_advantage,200,3,0,1.10166016,10
8,0|2|1|3|0|2|1|3,0,8,0.8,oracle_advantage,200,4,0,0.8836,2
8,0|2|1|3|0|2|1|3,0,8,0.8,oracle_advantage,200,5,0,0,1
8,0|2|1|3|0|2|1|3,0,8,0.8,oracle_advantage,200,6,0,0,1
8,0|2|1|3|0|2|1|3,0,8,0.8,batch_centered_broadcast,200,0,-0.02091384,0.671530612245,1600
8,0|2|1|3|0|2|1|3,0,8,0.8,batch_centered_broadcast,200,1,1.45020732375,0.287266280764,338
8,0|2|1|3|0|2|1|3,0,8,0.8,batch_centered_broadcast,200,2,0.915997142857,0.450634566327,80
8,0|2|1|3|0|2|1|3,0,8,0.8,batch_centered_broadcast,200,3,2.08571428571,1.0987755102,10
8,0|2|1|3|0|2|1|3,0,8,0.8,batch_centered_broadcast,200,4,-0.492571428571,0.127551020408,2
8,0|2|1|3|0|2|1|3,0,8,0.8,batch_centered_broadcast,200,5,0.908571428571,0,1
8,0|2|1|3|0|2|1|3,0,8,0.8,batch_centered_broadcast,200,6,0.828571428571,0,1
8,0|2|1|3|0|2|1|3,0,8,0.8,turn_loo,200,0,-0.02091384,0.671530612245,1600
8,0|2|1|3|0|2|1|3,0,8,0.8,turn_loo,200,1,0.380892023669,0.825918161518,338
8,0|2|1|3|0|2|1|3,0,8,0.8,turn_loo,200,2,0.81064,0.885,80
8,0|2|1|3|0|2|1|3,0,8,0.8,turn_loo,200,3,2.5,1.05,10
8,0|2|1|3|0|2|1|3,0,8,0.8,turn_loo,200,4,-0.064,0.25,2
8,0|2|1|3|0|2|1|3,0,8,0.8,turn_loo,200,5,1.48,0,1
8,0|2|1|3|0|2|1|3,0,8,0.8,turn_loo,200,6,1.4,0,1
8,0|2|1|3|0|2|1|3,0,32,0.2,oracle_advantage,200,0,0,0.629493508629,6400
8,0|2|1|3|0|2|1|3,0,32,0.2,oracle_advantage,200,1,0,0.000408713934042,5078
8,0|2|1|3|0|2|1|3,0,32,0.2,oracle_advantage,200,2,0,0.222314125687,4046
8,0|2|1|3|0|2|1|3,0,32,0.2,oracle_advantage,200,3,0,0.164894134297,3252
8,0|2|1|3|0|2|1|3,0,32,0.2,oracle_advantage,200,4,0,0.977523431001,2603
8,0|2|1|3|0|2|1|3,0,32,0.2,oracle_advantage,200,5,0,0.0617624746618,2087
8,0|2|1|3|0|2|1|3,0,32,0.2,oracle_advantage,200,6,0,0.652276802154,1628
8,0|2|1|3|0|2|1|3,0,32,0.2,oracle_advantage,200,7,0,0,1294
8,0|2|1|3|0|2|1|3,0,32,0.2,batch_centered_broadcast,200,0,0.01286124,1.47430280957,6400
8,0|2|1|3|0|2|1|3,0,32,0.2,batch_centered_broadcast,200,1,0.404613563786,1.05343197128,5078
8,0|2|1|3|0|2|1|3,0,32,0.2,batch_centered_broadcast,200,2,0.386527445346,1.30966186999,4046
8,0|2|1|3|0|2|1|3,0,32,0.2,batch_centered_broadcast,200,3,0.622545871523,1.34624500132,3252
8,0|2|1|3|0|2|1|3,0,32,0.2,batch_centered_broadcast,200,4,0.413695760475,1.4621450253,2603
8,0|2|1|3|0|2|1|3,0,32,0.2,batch_centered_broadcast,200,5,0.917844104054,0.612483813942,2087
8,0|2|1|3|0|2|1|3,0,32,0.2,batch_centered_broadcast,200,6,1.04342949988,0.69701520494,1628
8,0|2|1|3|0|2|1|3,0,32,0.2,batch_centered_broadcast,200,7,1.44166625118,0.0508003559701,1294
8,0|2|1|3|0|2|1|3,0,32,0.2,turn_loo,200,0,0.01286124,1.47430280957,6400
8,0|2|1|3|0|2|1|3,0,32,0.2,turn_loo,200,1,-0.000162256006302,1.05138477469,5078
8,0|2|1|3|0|2|1|3,0,32,0.2,turn_loo,200,2,-0.00446006920415,1.3333940801,4046
8,0|2|1|3|0|2|1|3,0,32,0.2,turn_loo,200,3,0.000437392373924,1.38918255139,3252
8,0|2|1|3|0|2|1|3,0,32,0.2,turn_loo,200,4,-0.00438263542067,1.53177111239,2603
8,0|2|1|3|0|2|1|3,0,32,0.2,turn_loo,200,5,0.0119597508385,0.624738812813,2087
8,0|2|1|3|0|2|1|3,0,32,0.2,turn_loo,200,6,0.0121621621622,0.758008823474,1628
8,0|2|1|3|0|2|1|3,0,32,0.2,turn_loo,200,7,0.00463678516229,0.0138888557102,1294
8,0|2|1|3|0|2|1|3,0,32,0.35,oracle_advantage,200,0,0,0.716078446895,6400
8,0|2|1|3|0|2|1|3,0,32,0.35,oracle_advantage,200,1,0,0.0301246228612,4096
8,0|2|1|3|0|2|1|3,0,32,0.35,oracle_advantage,200,2,0,0.214952149682,2676
8,0|2|1|3|0|2|1|3,0,32,0.35,oracle_advantage,200,3,0,0.57375904548,1761
8,0|2|1|3|0|2|1|3,0,32,0.35,oracle_advantage,200,4,0,1.08914029957,1118
8,0|2|1|3|0|2|1|3,0,32,0.35,oracle_advantage,200,5,0,0.0207865829078,732
8,0|2|1|3|0|2|1|3,0,32,0.35,oracle_advantage,200,6,0,0.895450939754,467
8,0|2|1|3|0|2|1|3,0,32,0.35,oracle_advantage,200,7,0,0,309
8,0|2|1|3|0|2|1|3,0,32,0.35,batch_centered_broadcast,200,0,0.0176294621875,1.30321019771,6400
8,0|2|1|3|0|2|1|3,0,32,0.35,batch_centered_broadcast,200,1,0.645608278175,0.862648847758,4096
8,0|2|1|3|0|2|1|3,0,32,0.35,batch_centered_broadcast,200,2,0.520041242707,1.26209573913,2676
8,0|2|1|3|0|2|1|3,0,32,0.35,batch_centered_broadcast,200,3,0.846627823497,1.55549480414,1761
8,0|2|1|3|0|2|1|3,0,32,0.35,batch_centered_broadcast,200,4,0.291631412661,1.54319587501,1118
8,0|2|1|3|0|2|1|3,0,32,0.35,batch_centered_broadcast,200,5,1.06688877137,0.657987935157,732
8,0|2|1|3|0|2|1|3,0,32,0.35,batch_centered_broadcast,200,6,1.15936312772,0.967185365029,467
8,0|2|1|3|0|2|1|3,0,32,0.35,batch_centered_broadcast,200,7,1.87180290218,0.0364634764901,309
8,0|2|1|3|0|2|1|3,0,32,0.35,turn_loo,200,0,0.0176294621875,1.30321019771,6400
8,0|2|1|3|0|2|1|3,0,32,0.35,turn_loo,200,1,0.00121091174316,0.864949368494,4096
8,0|2|1|3|0|2|1|3,0,32,0.35,turn_loo,200,2,-0.0078892264574,1.3243650947,2676
8,0|2|1|3|0|2|1|3,0,32,0.35,turn_loo,200,3,-0.0238086953436,1.71782085129,1761
8,0|2|1|3|0|2|1|3,0,32,0.35,turn_loo,200,4,-0.00682781753131,1.81855588492,1118
8,0|2|1|3|0|2|1|3,0,32,0.35,turn_loo,200,5,0.0582513661202,0.920642160027,732
8,0|2|1|3|0|2|1|3,0,32,0.35,turn_loo,200,6,0.182226980728,1.84749101157,467
8,0|2|1|3|0|2|1|3,0,32,0.35,turn_loo,200,7,0.679611650485,1.57696295598,309
8,0|2|1|3|0|2|1|3,0,32,0.5,oracle_advantage,200,0,0,0.765621336365,6400
8,0|2|1|3|0|2|1|3,0,32,0.5,oracle_advantage,200,1,0,0.0624933822558,3207
8,0|2|1|3|0|2|1|3,0,32,0.5,oracle_advantage,200,2,0,0.249916520056,1587
8,0|2|1|3|0|2|1|3,0,32,0.5,oracle_advantage,200,3,0,0.999258651113,808
8,0|2|1|3|0|2|1|3,0,32,0.5,oracle_advantage,200,4,0,0.999682743171,393
8,0|2|1|3|0|2|1|3,0,32,0.5,oracle_advantage,200,5,0,0,200
8,0|2|1|3|0|2|1|3,0,32,0.5,oracle_advantage,200,6,0,0.988682661838,94
8,0|2|1|3|0|2|1|3,0,32,0.5,oracle_advantage,200,7,0,0,52
8,0|2|1|3|0|2|1|3,0,32,0.5,batch_centered_broadcast,200,0,-0.0019140625,1.11182101977,6400
8,0|2|1|3|0|2|1|3,0,32,0.5,batch_centered_broadcast,200,1,0.881491596005,0.616002716823,3207
8,0|2|1|3|0|2|1|3,0,32,0.5,batch_centered_broadcast,200,2,0.646553651645,1.10678327734,1587
8,0|2|1|3|0|2|1|3,0,32,0.5,batch_centered_broadcast,200,3,1.13965186841,1.60658470263,808
8,0|2|1|3|0|2|1|3,0,32,0.5,batch_centered_broadcast,200,4,0.143642780924,1.30188281879,393
8,0|2|1|3|0|2|1|3,0,32,0.5,batch_centered_broadcast,200,5,1.15564516129,0.507444719043,200
8,0|2|1|3|0|2|1|3,0,32,0.5,batch_centered_broadcast,200,6,1.09849004804,1.03628107793,94
8,0|2|1|3|0|2|1|3,0,32,0.5,batch_centered_broadcast,200,7,2.10732009926,0.033167419909,52
8,0|2|1|3|0|2|1|3,0,32,0.5,turn_loo,200,0,-0.0019140625,1.11182101977,6400
8,0|2|1|3|0|2|1|3,0,32,0.5,turn_loo,200,1,-0.00257249766137,0.62260784474,3207
8,0|2|1|3|0|2|1|3,0,32,0.5,turn_loo,200,2,-0.00913673597984,1.23111986777,1587
8,0|2|1|3|0|2|1|3,0,32,0.5,turn_loo,200,3,0.0049504950495,2.09101064998,808
8,0|2|1|3|0|2|1|3,0,32,0.5,turn_loo,200,4,0.10941475827,2.17620811185,393
8,0|2|1|3|0|2|1|3,0,32,0.5,turn_loo,200,5,0.695,1.82003055556,200
8,0|2|1|3|0|2|1|3,0,32,0.5,turn_loo,200,6,1.13829787234,2.75928021729,94
8,0|2|1|3|0|2|1|3,0,32,0.5,turn_loo,200,7,2.53846153846,1.17159763314,52
8,0|2|1|3|0|2|1|3,0,32,0.65,oracle_advantage,200,0,0,0.72887783902,6400
8,0|2|1|3|0|2|1|3,0,32,0.65,oracle_advantage,200,1,0,0.0777218406038,2214
8,0|2|1|3|0|2|1|3,0,32,0.65,oracle_advantage,200,2,0,0.318056518744,765
8,0|2|1|3|0|2|1|3,0,32,0.65,oracle_advantage,200,3,0,1.28725081204,268
8,0|2|1|3|0|2|1|3,0,32,0.65,oracle_advantage,200,4,0,0.607478277586,102
8,0|2|1|3|0|2|1|3,0,32,0.65,oracle_advantage,200,5,0,0.020826446281,22
8,0|2|1|3|0|2|1|3,0,32,0.65,oracle_advantage,200,6,0,0.9375,8
8,0|2|1|3|0|2|1|3,0,32,0.65,oracle_advantage,200,7,0,0,3
8,0|2|1|3|0|2|1|3,0,32,0.65,batch_centered_broadcast,200,0,0.00729142311523,0.883178980229,6400
8,0|2|1|3|0|2|1|3,0,32,0.65,batch_centered_broadcast,200,1,1.1657644797,0.418240878262,2214
8,0|2|1|3|0|2|1|3,0,32,0.65,batch_centered_broadcast,200,2,0.749813975727,0.900396214464,765
8,0|2|1|3|0|2|1|3,0,32,0.65,batch_centered_broadcast,200,3,1.47809362662,1.86346651741,268
8,0|2|1|3|0|2|1|3,0,32,0.65,batch_centered_broadcast,200,4,0.0606598671727,0.720623841547,102
8,0|2|1|3|0|2|1|3,0,32,0.65,batch_centered_broadcast,200,5,1.30027859238,0.416104092672,22
8,0|2|1|3|0|2|1|3,0,32,0.65,batch_centered_broadcast,200,6,1.09112903226,1.07828759105,8
8,0|2|1|3|0|2|1|3,0,32,0.65,batch_centered_broadcast,200,7,2.47311827957,0.00161868424095,3
8,0|2|1|3|0|2|1|3,0,32,0.65,turn_loo,200,0,0.00729142311523,0.883178980229,6400
8,0|2|1|3|0|2|1|3,0,32,0.65,turn_loo,200,1,-0.00262145147358,0.429221275441,2214
8,0|2|1|3|0|2|1|3,0,32,0.65,turn_loo,200,2,0.0388293668301,1.2168016246,765
8,0|2|1|3|0|2|1|3,0,32,0.65,turn_loo,200,3,0.590154291045,3.33216436474,268
8,0|2|1|3|0|2|1|3,0,32,0.65,turn_loo,200,4,0.587857843137,0.790849673203,102
8,0|2|1|3|0|2|1|3,0,32,0.65,turn_loo,200,5,1.77681818182,0.721074380165,22
8,0|2|1|3|0|2|1|3,0,32,0.65,turn_loo,200,6,1.7,0.9375,8
8,0|2|1|3|0|2|1|3,0,32,0.65,turn_loo,200,7,3,0,3
8,0|2|1|3|0|2|1|3,0,32,0.8,oracle_advantage,200,0,0,0.552297398294,6400
8,0|2|1|3|0|2|1|3,0,32,0.8,oracle_advantage,200,1,0,0.0798410259049,1278
8,0|2|1|3|0|2|1|3,0,32,0.8,oracle_advantage,200,2,0,0.308793280063,257
8,0|2|1|3|0|2|1|3,0,32,0.8,oracle_advantage,200,3,0,0.693516694215,44
8,0|2|1|3|0|2|1|3,0,32,0.8,oracle_advantage,200,4,0,0.848256,5
8,0|2|1|3|0|2|1|3,0,32,0.8,oracle_advantage,200,5,0,0.08,3
8,0|2|1|3|0|2|1|3,0,32,0.8,oracle_advantage,200,6,0,0,1
8,0|2|1|3|0|2|1|3,0,32,0.8,batch_centered_broadcast,200,0,0.00058094,0.610046826223,6400
8,0|2|1|3|0|2|1|3,0,32,0.8,batch_centered_broadcast,200,1,1.49264463789,0.202506819244,1278
8,0|2|1|3|0|2|1|3,0,32,0.8,batch_centered_broadcast,200,2,0.977709411322,0.549897295845,257
8,0|2|1|3|0|2|1|3,0,32,0.8,batch_centered_broadcast,200,3,2.19273665689,0.466985148047,44
8,0|2|1|3|0|2|1|3,0,32,0.8,batch_centered_broadcast,200,4,-0.0294193548387,0.701602497399,5
8,0|2|1|3|0|2|1|3,0,32,0.8,batch_centered_broadcast,200,5,1.41333333333,0.236790380391,3
8,0|2|1|3|0|2|1|3,0,32,0.8,batch_centered_broadcast,200,6,1.04516129032,0,1
8,0|2|1|3|0|2|1|3,0,32,0.8,turn_loo,200,0,0.00058094,0.610046826223,6400
8,0|2|1|3|0|2|1|3,0,32,0.8,turn_loo,200,1,0.00233720187793,0.219710662201,1278
8,0|2|1|3|0|2|1|3,0,32,0.8,turn_loo,200,2,0.478274241245,1.13174057644,257
8,0|2|1|3|0|2|1|3,0,32,0.8,turn_loo,200,3,2.13701818182,1.36776859504,44
8,0|2|1|3|0|2|1|3,0,32,0.8,turn_loo,200,4,0.248,0.8,5
8,0|2|1|3|0|2|1|3,0,32,0.8,turn_loo,200,5,1.74666666667,0.222222222222,3
8,0|2|1|3|0|2|1|3,0,32,0.8,turn_loo,200,6,1.4,0,1
8,0|2|1|3|0|2|1|3,0,128,0.2,oracle_advantage,200,0,0,0.607205522925,25600
8,0|2|1|3|0|2|1|3,0,128,0.2,oracle_advantage,200,1,0,0.000401619368947,20561
8,0|2|1|3|0|2|1|3,0,128,0.2,oracle_advantage,200,2,0,0.226903019083,16479
8,0|2|1|3|0|2|1|3,0,128,0.2,oracle_advantage,200,3,0,0.163116075092,13156
8,0|2|1|3|0|2|1|3,0,128,0.2,oracle_advantage,200,4,0,0.983505155008,10568
8,0|2|1|3|0|2|1|3,0,128,0.2,oracle_advantage,200,5,0,0.058784431671,8456
8,0|2|1|3|0|2|1|3,0,128,0.2,oracle_advantage,200,6,0,0.646189302183,6718
8,0|2|1|3|0|2|1|3,0,128,0.2,oracle_advantage,200,7,0,0,5357
8,0|2|1|3|0|2|1|3,0,128,0.2,batch_centered_broadcast,200,0,-0.006200955,1.43729276459,25600
8,0|2|1|3|0|2|1|3,0,128,0.2,batch_centered_broadcast,200,1,0.38490525427,1.03473639939,20561
8,0|2|1|3|0|2|1|3,0,128,0.2,batch_centered_broadcast,200,2,0.3745483102,1.28784137727,16479
8,0|2|1|3|0|2|1|3,0,128,0.2,batch_centered_broadcast,200,3,0.613983010895,1.32965029173,13156
8,0|2|1|3|0|2|1|3,0,128,0.2,batch_centered_broadcast,200,4,0.408661315992,1.44620794653,10568
8,0|2|1|3|0|2|1|3,0,128,0.2,batch_centered_broadcast,200,5,0.906297871706,0.584224615303,8456
8,0|2|1|3|0|2|1|3,0,128,0.2,batch_centered_broadcast,200,6,1.03104551645,0.659330754617,6718
8,0|2|1|3|0|2|1|3,0,128,0.2,batch_centered_broadcast,200,7,1.43209488211,0.00977735933959,5357
